name,year,citation,snippet,is_real,source,url
Shyamali Das vs Illa Chowdhry & Ors,2006,(2006) Supreme Court of India,Supreme Court judgment. Query category: property dispute land acquisition.,True,indiankanoon.org,https://indiankanoon.org/docfragment/471651/?formInput=property%20dispute%20land%20acquisition%20%20doctypes%3A%20supremecourt
National Farmers Welfare Association v. State of Karnataka,2014,(2014) 7 SCC 790,"Petition challenging right to be forgotten in the digital age, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
National Human Rights Commission (Petitioner) v. Reserve Bank of India,2016,(2016) 3 SCC 315,"Petition challenging anti-defection law interpretation, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
Ankush Maruti Shinde . vs State Of Maharashtra,2019,(2019) Supreme Court of India,Supreme Court judgment. Query category: criminal appeal conviction sentence.,True,indiankanoon.org,https://indiankanoon.org/docfragment/54814974/?formInput=criminal%20appeal%20conviction%20sentence%20%20doctypes%3A%20supremecourt
Shyam Gopal Bindal & Ors vsLandAcquisitionOfficer & Anr,2010,(2010) Supreme Court of India,Supreme Court judgment. Query category: property dispute land acquisition.,True,indiankanoon.org,https://indiankanoon.org/docfragment/998533/?formInput=property%20dispute%20land%20acquisition%20%20doctypes%3A%20supremecourt
Association of Democratic Reforms v. State of Kerala,1993,(1993) 11 SCC 705,"Petition challenging cryptocurrency regulation by RBI, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
Tech Freedom Initiative v. Central Bureau of Investigation,2014,(2014) 16 SCC 881,"Petition challenging farm loan waiver scheme constitutionality, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
State Of Rajasthan & Ors vs D.R. Laxmi & Ors,1996,(1996) Supreme Court of India,Supreme Court judgment. Query category: property dispute land acquisition.,True,indiankanoon.org,https://indiankanoon.org/docfragment/351816/?formInput=property%20dispute%20land%20acquisition%20%20doctypes%3A%20supremecourt
Urban Residents Welfare Board v. Securities and Exchange Board of India,2002,(2002) 10 SCC 856,"Petition challenging right to water as a fundamental right, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
National Parents Association v. Central Vigilance Commission,2019,(2019) 4 SCC 359,"Petition challenging right to protest in public spaces, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
Citizens Forum for Transparency v. National Highway Authority,2022,(2022) 14 SCC 516,"Petition challenging overnight bail restrictions for journalists, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
National Parents Association v. State of Karnataka,1992,(1992) 4 SCC 418,"Petition challenging sedition charges against students, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
Kavalappara Kottarathil Kochuni And ... vs The State Of Madras And Others,1960,(1960) Supreme Court of India,Supreme Court judgment. Query category: property dispute land acquisition.,True,indiankanoon.org,https://indiankanoon.org/docfragment/1431786/?formInput=property%20dispute%20land%20acquisition%20%20doctypes%3A%20supremecourt
All India Women's Rights Council v. State of West Bengal,2007,(2007) 14 SCC 230,"Petition challenging uniform civil code implementation in Goa, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
Healthcare Workers Union v. Ministry of Home Affairs,1998,(1998) 8 SCC 37,"Petition challenging retrospective environmental clearance for highways, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
B. Alamelu vs State Of T.N,1994,(1994) Supreme Court of India,Supreme Court judgment. Query category: writ petition habeas corpus.,True,indiankanoon.org,https://indiankanoon.org/docfragment/570158/?formInput=writ%20petition%20habeas%20corpus%20%20doctypes%3A%20supremecourt
Internet Freedom Foundation v. Department of Telecommunications,1996,(1996) 11 SCC 938,"Petition challenging right to protest in public spaces, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
Tribal Rights Alliance v. Election Commission of India,2008,(2008) 15 SCC 658,"Petition challenging sedition charges against students, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
Indian Journalists Association v. State of Tamil Nadu,2011,(2011) 13 SCC 606,"Petition challenging reservation in private sector employment, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
Citizens Forum for Transparency v. State of Kerala,2024,(2024) 15 SCC 698,"Petition challenging right to be forgotten in the digital age, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
K. Prema S. Rao And Anr vs Yadla Srinivasa Rao And Ors,2002,(2002) Supreme Court of India,Supreme Court judgment. Query category: criminal appeal conviction sentence.,True,indiankanoon.org,https://indiankanoon.org/docfragment/1250057/?formInput=criminal%20appeal%20conviction%20sentence%20%20doctypes%3A%20supremecourt
Tech Freedom Initiative v. Ministry of Environment,2010,(2010) 11 SCC 282,"Petition challenging reservation in private sector employment, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
Digyadarsan Rajendra Ramdassji Varu vs State Of Andhra Pradesh & Anr,1969,(1969) Supreme Court of India,Supreme Court judgment. Query category: constitutional validity fundamental rights.,True,indiankanoon.org,https://indiankanoon.org/docfragment/537047/?formInput=constitutional%20validity%20fundamental%20rights%20%20doctypes%3A%20supremecourt
Vadivelu Thevar vs The State Of Madras(With Connected ...,1957,(1957) Supreme Court of India,Supreme Court judgment. Query category: criminal appeal conviction sentence.,True,indiankanoon.org,https://indiankanoon.org/docfragment/406841/?formInput=criminal%20appeal%20conviction%20sentence%20%20doctypes%3A%20supremecourt
Tech Freedom Initiative v. Ministry of Finance,2001,(2001) 5 SCC 827,"Petition challenging right to be forgotten in the digital age, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
National Parents Association v. Food Corporation of India,1990,(1990) 16 SCC 802,"Petition challenging electoral bond scheme transparency, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
Sardar Sarup Singh & Others vs The State Of Punjab & Others,1959,(1959) Supreme Court of India,Supreme Court judgment. Query category: constitutional validity fundamental rights.,True,indiankanoon.org,https://indiankanoon.org/docfragment/736467/?formInput=constitutional%20validity%20fundamental%20rights%20%20doctypes%3A%20supremecourt
All India Women's Rights Council v. National Investigation Agency,2002,(2002) 8 SCC 742,"Petition challenging arbitrary internet shutdowns in conflict zones, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
Urban Residents Welfare Board v. Union of India,1999,(1999) 6 SCC 1,"Petition challenging hate speech regulation on social media, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
Bondu Ramaswamy & Ors vs Bangalore Development Authority & Ors,2010,(2010) Supreme Court of India,Supreme Court judgment. Query category: property dispute land acquisition.,True,indiankanoon.org,https://indiankanoon.org/docfragment/1979435/?formInput=property%20dispute%20land%20acquisition%20%20doctypes%3A%20supremecourt
Union Of India & Anr vs Shrimati Chaya Ghoshal & Anr,2004,(2004) Supreme Court of India,Supreme Court judgment. Query category: writ petition habeas corpus.,True,indiankanoon.org,https://indiankanoon.org/docfragment/1713864/?formInput=writ%20petition%20habeas%20corpus%20%20doctypes%3A%20supremecourt
Govind vs State Of Madhya Pradesh & Anr,1975,(1975) Supreme Court of India,Supreme Court judgment. Query category: article 21 right to life liberty.,True,indiankanoon.org,https://indiankanoon.org/docfragment/436241/?formInput=article%2021%20right%20to%20life%20liberty%20%20doctypes%3A%20supremecourt
Urban Residents Welfare Board v. State of Karnataka,2015,(2015) 13 SCC 885,"Petition challenging electoral bond scheme transparency, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
People's Union for Democracy v. State of Karnataka,1991,(1991) 14 SCC 632,"Petition challenging electoral bond scheme transparency, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
Md.Ajmal Md.Amir Kasab @Abu Majahid vs State Of Maharashtra,2012,(2012) Supreme Court of India,Supreme Court judgment. Query category: criminal appeal conviction sentence.,True,indiankanoon.org,https://indiankanoon.org/docfragment/193792759/?formInput=criminal%20appeal%20conviction%20sentence%20%20doctypes%3A%20supremecourt
Environment Action Group v. Securities and Exchange Board of India,2005,(2005) 4 SCC 819,"Petition challenging reservation in private sector employment, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
P. Murugesan vs State And Anr.,1999,(1999) Supreme Court of India,Supreme Court judgment. Query category: writ petition habeas corpus.,True,indiankanoon.org,https://indiankanoon.org/docfragment/1662988/?formInput=writ%20petition%20habeas%20corpus%20%20doctypes%3A%20supremecourt
"Hussainara Khatoon & Ors vs Home Secretary, State Of Bihar, Govt. Of ...",1979,(1979) Supreme Court of India,Supreme Court judgment. Query category: article 21 right to life liberty.,True,indiankanoon.org,https://indiankanoon.org/docfragment/1007347/?formInput=article%2021%20right%20to%20life%20liberty%20%20doctypes%3A%20supremecourt
National Parents Association v. Union of India,2024,(2024) 15 SCC 740,"Petition challenging sedition charges against students, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
Healthcare Workers Union v. National Investigation Agency,2020,(2020) 14 SCC 248,"Petition challenging anti-defection law interpretation, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
Urban Residents Welfare Board v. National Investigation Agency,2000,(2000) 7 SCC 604,"Petition challenging retrospective environmental clearance for highways, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
All India Women's Rights Council v. State of Karnataka,2003,(2003) 2 SCC 829,"Petition challenging right to water as a fundamental right, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
Rabindra Kr. Pal @ Dara Singh vs Republic Of India,2011,(2011) Supreme Court of India,Supreme Court judgment. Query category: criminal appeal conviction sentence.,True,indiankanoon.org,https://indiankanoon.org/docfragment/1481882/?formInput=criminal%20appeal%20conviction%20sentence%20%20doctypes%3A%20supremecourt
Shankara Co-Op. Housing Society Ltd vs M. Prabhakar & Ors,2011,(2011) Supreme Court of India,Supreme Court judgment. Query category: property dispute land acquisition.,True,indiankanoon.org,https://indiankanoon.org/docfragment/373267/?formInput=property%20dispute%20land%20acquisition%20%20doctypes%3A%20supremecourt
Migrant Labour Protection Forum v. Union of India,2020,(2020) 1 SCC 153,"Petition challenging farm loan waiver scheme constitutionality, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
Thahira Haris Etc.Etc vs Govt.Of Karnataka & Ors,2009,(2009) Supreme Court of India,Supreme Court judgment. Query category: writ petition habeas corpus.,True,indiankanoon.org,https://indiankanoon.org/docfragment/639362/?formInput=writ%20petition%20habeas%20corpus%20%20doctypes%3A%20supremecourt
Rahul S Shah vs Jinendrakumar Gandhi,2021,(2021) Supreme Court of India,Supreme Court judgment. Query category: property dispute land acquisition.,True,indiankanoon.org,https://indiankanoon.org/docfragment/93073896/?formInput=property%20dispute%20land%20acquisition%20%20doctypes%3A%20supremecourt
Rural Development Society v. National Investigation Agency,2013,(2013) 7 SCC 684,"Petition challenging mandatory Aadhaar linkage for pension disbursement, filed under Article 32 of the Constitution.",False,synthetic-researcher-generated,N/A
